# REGULATORY KYC AUDIT EXPORT
# FORMAT: PSV (PIPE DELIMITED)
# SOURCE: COMPLIANCE_MAIN_DB
verification_id|customer_id|document_type|id_number_masked|verification_vendor|confidence_score|facial_match_pct|screening_flags|verified_timestamp
KYC-10194|C72296|DRIVERS_LICENSE|DRIV-****-372|Trulioo|0.8|83.7|CLEAR|2022-10-03 00:00:00
KYC-10195|C82063|NATIONAL_ID|NATI-****-976|Onfido|0.37|80.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-07-06 00:00:00
KYC-10196|C31643|PASSPORT|PASS-****-901|Trulioo|0.83|91.4|CLEAR|2023-01-07 00:00:00
KYC-10197|C44741|DRIVERS_LICENSE|DRIV-****-975|Veriff|0.79|89.9|CLEAR|2022-10-20 00:00:00
KYC-10198|C79163|PASSPORT|PASS-****-884|Onfido|0.42|38.4|CLEAR|2023-08-15 00:00:00
KYC-10199|C89507|DRIVERS_LICENSE|DRIV-****-350|IDnow|0.73|88.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2021-09-27 00:00:00
KYC-10200|C65461|NATIONAL_ID|NATI-****-353|Onfido|0.54|58.9|CLEAR|2022-05-07 00:00:00
KYC-10201|C37760|DRIVERS_LICENSE|DRIV-****-871|IDnow|0.91|77.0|CLEAR|2023-07-08 00:00:00
KYC-10202|C80686|DRIVERS_LICENSE|DRIV-****-796|IDnow|0.57|59.9|CLEAR|2021-11-21 00:00:00
KYC-10203|C36365|RESIDENCE_PERMIT|RESI-****-479|Trulioo|0.82|54.9|CLEAR|2023-02-01 00:00:00
KYC-10204|C50857|PASSPORT|PASS-****-254|IDnow|0.57|62.6|EXPIRED_DOC|2022-04-14 00:00:00
KYC-10205|C62296|NATIONAL_ID|NATI-****-830|Trulioo|0.82|46.5|EXPIRED_DOC|2022-07-22 00:00:00
KYC-10206|C98039|PASSPORT|PASS-****-719|IDnow|0.54|90.1|PEP_HIT;SANCTION_CLEAR|2021-12-12 00:00:00
KYC-10207|C95180|PASSPORT|PASS-****-573|Veriff|0.84|66.1|CLEAR|2023-05-19 00:00:00
KYC-10208|C58944|NATIONAL_ID|NATI-****-370|Veriff|0.65|77.1|CLEAR|2022-01-04 00:00:00
KYC-10209|C67422|PASSPORT|PASS-****-775|Jumio|0.53|37.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-07-16 00:00:00
KYC-10210|C77839|RESIDENCE_PERMIT|RESI-****-199|Veriff|0.61|52.0|CLEAR|2022-03-01 00:00:00
KYC-10211|C69177|DRIVERS_LICENSE|DRIV-****-177|Veriff|0.43|76.9|PEP_HIT;SANCTION_CLEAR|2022-01-05 00:00:00
KYC-10212|C25860|DRIVERS_LICENSE|DRIV-****-416|Jumio|0.65|94.8|CLEAR|2023-01-09 00:00:00
KYC-10213|C42493|RESIDENCE_PERMIT|RESI-****-793|Jumio|0.56|76.8|CLEAR|2024-09-02 00:00:00
KYC-10214|C39451|NATIONAL_ID|NATI-****-791|Onfido|0.65|86.0|CLEAR|2023-02-14 00:00:00
KYC-10215|C18392|RESIDENCE_PERMIT|RESI-****-613|Onfido|0.85|96.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-09-13 00:00:00
KYC-10216|C54313|PASSPORT|PASS-****-852|Jumio|0.49|36.3|PEP_HIT;SANCTION_CLEAR|2024-08-15 00:00:00
KYC-10217|C12757|DRIVERS_LICENSE|DRIV-****-197|Veriff|0.52|78.8|ADDRESS_MISMATCH_WARN|2023-06-20 00:00:00
KYC-10218|C87110|NATIONAL_ID|NATI-****-218|Veriff|0.57|87.2|CLEAR|2022-11-16 00:00:00
KYC-10219|C82603|PASSPORT|PASS-****-857|Trulioo|0.37|31.7|CLEAR|2024-01-06 00:00:00
KYC-10220|C40161|RESIDENCE_PERMIT|RESI-****-604|Jumio|0.45|74.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-06-26 00:00:00
KYC-10221|C87128|DRIVERS_LICENSE|DRIV-****-404|Jumio|0.82|51.1|PEP_HIT;SANCTION_CLEAR|2022-12-16 00:00:00
KYC-10222|C38864|DRIVERS_LICENSE|DRIV-****-938|Jumio|0.7|99.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-12-24 00:00:00
KYC-10223|C10942|RESIDENCE_PERMIT|RESI-****-266|Jumio|0.61|51.4|EXPIRED_DOC|2023-11-23 00:00:00
KYC-10224|C19305|NATIONAL_ID|NATI-****-329|Veriff|0.75|32.1|TAMPERED_DOC_SUSPECTED|2023-11-25 00:00:00
KYC-10225|C92719|NATIONAL_ID|NATI-****-467|Veriff|0.97|93.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-06-28 00:00:00
KYC-10226|C17716|NATIONAL_ID|NATI-****-359|IDnow|0.52|83.4|CLEAR|2023-05-04 00:00:00
KYC-10227|C40007|PASSPORT|PASS-****-591|Veriff|0.47|40.9|CLEAR|2024-03-13 00:00:00
KYC-10228|C18834|DRIVERS_LICENSE|DRIV-****-267|Onfido|0.48|38.2|EXPIRED_DOC|2022-02-20 00:00:00
KYC-10229|C14117|RESIDENCE_PERMIT|RESI-****-998|Veriff|0.46|81.0|ADDRESS_MISMATCH_WARN|2022-12-27 00:00:00
KYC-10230|C53309|DRIVERS_LICENSE|DRIV-****-368|Jumio|0.8|60.0|PEP_HIT;SANCTION_CLEAR|2024-06-26 00:00:00
KYC-10231|C19287|NATIONAL_ID|NATI-****-947|IDnow|0.86|92.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-11-18 00:00:00
KYC-10232|C77391|DRIVERS_LICENSE|DRIV-****-729|Jumio|0.69|91.2|EXPIRED_DOC|2022-10-19 00:00:00
KYC-10233|C41195|DRIVERS_LICENSE|DRIV-****-738|Veriff|0.84|64.4|CLEAR|2022-07-03 00:00:00
KYC-10234|C46500|PASSPORT|PASS-****-203|Jumio|0.97|40.9|TAMPERED_DOC_SUSPECTED|2022-01-10 00:00:00
KYC-10235|C97684|RESIDENCE_PERMIT|RESI-****-395|Trulioo|0.98|52.0|TAMPERED_DOC_SUSPECTED|2024-08-05 00:00:00
KYC-10236|C73624|RESIDENCE_PERMIT|RESI-****-349|Trulioo|0.68|78.6|CLEAR|2024-06-10 00:00:00
KYC-10237|C38080|RESIDENCE_PERMIT|RESI-****-147|Veriff|0.73|84.7|CLEAR|2022-03-27 00:00:00
KYC-10238|C80678|RESIDENCE_PERMIT|RESI-****-717|Trulioo|0.96|95.0|TAMPERED_DOC_SUSPECTED|2024-05-25 00:00:00
KYC-10239|C27342|NATIONAL_ID|NATI-****-435|Jumio|0.66|73.8|CLEAR|2022-01-20 00:00:00
KYC-10240|C84847|PASSPORT|PASS-****-815|Jumio|0.45|44.8|CLEAR|2022-09-30 00:00:00
KYC-10241|C85525|PASSPORT|PASS-****-242|Veriff|0.89|91.7|CLEAR|2024-01-27 00:00:00
KYC-10242|C71953|RESIDENCE_PERMIT|RESI-****-401|Veriff|0.54|79.9|ADDRESS_MISMATCH_WARN|2024-01-12 00:00:00
KYC-10243|C41850|PASSPORT|PASS-****-822|Trulioo|0.44|37.1|TAMPERED_DOC_SUSPECTED|2024-06-15 00:00:00
KYC-10244|C71993|DRIVERS_LICENSE|DRIV-****-142|Jumio|0.37|30.9|PEP_HIT;SANCTION_CLEAR|2022-11-04 00:00:00
KYC-10245|C63354|RESIDENCE_PERMIT|RESI-****-587|Jumio|0.65|43.8|PEP_HIT;SANCTION_CLEAR|2023-09-15 00:00:00
KYC-10246|C34957|PASSPORT|PASS-****-506|Jumio|0.72|32.3|ADDRESS_MISMATCH_WARN|2022-07-03 00:00:00
KYC-10247|C22363|PASSPORT|PASS-****-278|IDnow|0.91|77.8|CLEAR|2023-01-16 00:00:00
KYC-10248|C22704|DRIVERS_LICENSE|DRIV-****-634|IDnow|0.85|40.1|CLEAR|2024-11-07 00:00:00
KYC-10249|C96374|DRIVERS_LICENSE|DRIV-****-125|Trulioo|0.58|56.5|HIGH_RISK_GEO;SUSPICIOUS_IP|2021-10-01 00:00:00
KYC-10250|C66498|RESIDENCE_PERMIT|RESI-****-490|Jumio|0.65|78.6|EXPIRED_DOC|2023-01-12 00:00:00
KYC-10251|C56438|DRIVERS_LICENSE|DRIV-****-220|Trulioo|0.89|63.5|PEP_HIT;SANCTION_CLEAR|2023-10-29 00:00:00
KYC-10252|C65519|RESIDENCE_PERMIT|RESI-****-502|Onfido|0.47|65.2|PEP_HIT;SANCTION_CLEAR|2022-05-30 00:00:00
KYC-10253|C63883|NATIONAL_ID|NATI-****-266|Jumio|0.72|66.9|CLEAR|2023-09-15 00:00:00
KYC-10254|C71213|PASSPORT|PASS-****-510|IDnow|0.91|49.7|PEP_HIT;SANCTION_CLEAR|2024-06-12 00:00:00
KYC-10255|C17100|NATIONAL_ID|NATI-****-220|Veriff|0.87|48.7|CLEAR|2022-07-20 00:00:00
KYC-10256|C98259|PASSPORT|PASS-****-674|Veriff|0.63|58.5|ADDRESS_MISMATCH_WARN|2021-11-18 00:00:00
KYC-10257|C95649|DRIVERS_LICENSE|DRIV-****-490|Trulioo|0.96|36.1|EXPIRED_DOC|2024-01-01 00:00:00
KYC-10258|C94696|RESIDENCE_PERMIT|RESI-****-962|Trulioo|0.69|69.0|CLEAR|2023-10-08 00:00:00
KYC-10259|C22899|NATIONAL_ID|NATI-****-540|Onfido|0.68|66.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-06-20 00:00:00
KYC-10260|C17944|PASSPORT|PASS-****-894|Jumio|0.92|38.7|EXPIRED_DOC|2022-02-24 00:00:00
KYC-10261|C62772|DRIVERS_LICENSE|DRIV-****-992|Trulioo|0.57|70.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-03-08 00:00:00
KYC-10262|C54473|RESIDENCE_PERMIT|RESI-****-886|Trulioo|0.92|90.7|ADDRESS_MISMATCH_WARN|2022-02-01 00:00:00
KYC-10263|C24322|DRIVERS_LICENSE|DRIV-****-549|Veriff|0.72|63.4|CLEAR|2023-01-20 00:00:00
KYC-10264|C42591|RESIDENCE_PERMIT|RESI-****-381|Veriff|0.46|66.2|CLEAR|2024-11-24 00:00:00
KYC-10265|C35112|DRIVERS_LICENSE|DRIV-****-235|Jumio|0.54|59.0|CLEAR|2023-05-08 00:00:00
KYC-10266|C34931|RESIDENCE_PERMIT|RESI-****-396|IDnow|0.75|90.4|EXPIRED_DOC|2021-10-28 00:00:00
KYC-10267|C80292|RESIDENCE_PERMIT|RESI-****-886|Veriff|0.57|56.2|PEP_HIT;SANCTION_CLEAR|2024-06-17 00:00:00
KYC-10268|C68800|DRIVERS_LICENSE|DRIV-****-764|Onfido|0.94|77.3|CLEAR|2024-12-22 00:00:00
KYC-10269|C28373|RESIDENCE_PERMIT|RESI-****-790|Onfido|0.9|74.0|TAMPERED_DOC_SUSPECTED|2023-10-05 00:00:00
KYC-10270|C65296|NATIONAL_ID|NATI-****-904|Trulioo|0.73|35.3|CLEAR|2022-06-29 00:00:00
KYC-10271|C34050|RESIDENCE_PERMIT|RESI-****-890|Trulioo|0.46|74.6|PEP_HIT;SANCTION_CLEAR|2022-02-01 00:00:00
KYC-10272|C46509|DRIVERS_LICENSE|DRIV-****-469|Jumio|0.55|51.8|CLEAR|2024-03-06 00:00:00
KYC-10273|C70637|RESIDENCE_PERMIT|RESI-****-306|Veriff|0.74|95.9|CLEAR|2022-12-20 00:00:00
KYC-10274|C42742|DRIVERS_LICENSE|DRIV-****-381|Onfido|0.61|51.1|CLEAR|2021-10-23 00:00:00
KYC-10275|C19880|RESIDENCE_PERMIT|RESI-****-807|Trulioo|0.35|54.8|CLEAR|2022-12-29 00:00:00
KYC-10276|C68082|RESIDENCE_PERMIT|RESI-****-215|Trulioo|0.36|36.7|EXPIRED_DOC|2023-07-25 00:00:00
KYC-10277|C82132|DRIVERS_LICENSE|DRIV-****-736|Jumio|0.9|51.9|ADDRESS_MISMATCH_WARN|2024-04-08 00:00:00
KYC-10278|C22833|PASSPORT|PASS-****-540|Jumio|0.38|79.0|CLEAR|2022-07-13 00:00:00
KYC-10279|C16630|PASSPORT|PASS-****-735|IDnow|0.87|56.3|ADDRESS_MISMATCH_WARN|2022-04-07 00:00:00
KYC-10280|C95477|NATIONAL_ID|NATI-****-431|Trulioo|0.98|93.2|CLEAR|2024-05-31 00:00:00
KYC-10281|C80855|NATIONAL_ID|NATI-****-158|Veriff|0.52|38.7|CLEAR|2023-08-05 00:00:00
KYC-10282|C11934|DRIVERS_LICENSE|DRIV-****-576|Jumio|0.87|81.0|ADDRESS_MISMATCH_WARN|2022-06-21 00:00:00
KYC-10283|C22224|DRIVERS_LICENSE|DRIV-****-171|IDnow|0.52|96.4|TAMPERED_DOC_SUSPECTED|2023-02-25 00:00:00
KYC-10284|C40982|DRIVERS_LICENSE|DRIV-****-596|Veriff|0.5|95.5|CLEAR|2023-05-08 00:00:00
KYC-10285|C31798|DRIVERS_LICENSE|DRIV-****-684|Jumio|0.76|68.2|CLEAR|2022-05-07 00:00:00
KYC-10286|C63269|RESIDENCE_PERMIT|RESI-****-129|Veriff|0.46|43.7|CLEAR|2022-12-01 00:00:00
KYC-10287|C73653|DRIVERS_LICENSE|DRIV-****-190|IDnow|0.65|48.1|CLEAR|2022-06-07 00:00:00
KYC-10288|C73092|RESIDENCE_PERMIT|RESI-****-100|Onfido|0.54|56.5|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-09-10 00:00:00
KYC-10289|C38016|DRIVERS_LICENSE|DRIV-****-353|Onfido|0.45|94.0|EXPIRED_DOC|2024-07-12 00:00:00
KYC-10290|C62565|PASSPORT|PASS-****-347|Jumio|0.37|40.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-09-05 00:00:00
KYC-10291|C17685|NATIONAL_ID|NATI-****-339|Jumio|0.93|56.9|ADDRESS_MISMATCH_WARN|2022-12-08 00:00:00
KYC-10292|C31579|NATIONAL_ID|NATI-****-604|IDnow|0.61|50.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-10-17 00:00:00
KYC-10293|C59672|PASSPORT|PASS-****-944|IDnow|0.79|49.0|EXPIRED_DOC|2024-01-26 00:00:00
KYC-10294|C10282|DRIVERS_LICENSE|DRIV-****-122|Onfido|0.59|78.0|ADDRESS_MISMATCH_WARN|2024-12-08 00:00:00
KYC-10295|C61173|DRIVERS_LICENSE|DRIV-****-272|Trulioo|0.87|58.6|ADDRESS_MISMATCH_WARN|2024-08-07 00:00:00
KYC-10296|C44760|RESIDENCE_PERMIT|RESI-****-125|IDnow|0.73|91.3|TAMPERED_DOC_SUSPECTED|2021-11-23 00:00:00
KYC-10297|C69638|RESIDENCE_PERMIT|RESI-****-285|Trulioo|0.88|53.4|CLEAR|2024-10-08 00:00:00
KYC-10298|C47388|DRIVERS_LICENSE|DRIV-****-559|IDnow|0.84|46.9|EXPIRED_DOC|2024-01-30 00:00:00
KYC-10299|C65444|NATIONAL_ID|NATI-****-867|Onfido|0.53|88.3|ADDRESS_MISMATCH_WARN|2024-12-18 00:00:00
KYC-10300|C82845|DRIVERS_LICENSE|DRIV-****-784|Jumio|0.77|47.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-05-03 00:00:00
KYC-10301|C96752|NATIONAL_ID|NATI-****-514|Trulioo|0.69|88.6|EXPIRED_DOC|2023-06-22 00:00:00
KYC-10302|C73788|RESIDENCE_PERMIT|RESI-****-307|IDnow|0.38|51.7|EXPIRED_DOC|2022-08-30 00:00:00
KYC-10303|C30289|NATIONAL_ID|NATI-****-601|Onfido|0.81|76.5|EXPIRED_DOC|2023-01-07 00:00:00
KYC-10304|C34890|DRIVERS_LICENSE|DRIV-****-883|Veriff|0.47|98.9|CLEAR|2023-05-28 00:00:00
KYC-10305|C48890|PASSPORT|PASS-****-566|Trulioo|0.53|80.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2021-12-04 00:00:00
KYC-10306|C38534|NATIONAL_ID|NATI-****-540|Veriff|0.81|57.9|ADDRESS_MISMATCH_WARN|2023-07-04 00:00:00
KYC-10307|C17665|PASSPORT|PASS-****-949|Veriff|0.97|53.7|PEP_HIT;SANCTION_CLEAR|2024-04-07 00:00:00
KYC-10308|C85914|PASSPORT|PASS-****-706|Trulioo|0.81|81.8|CLEAR|2021-10-01 00:00:00
KYC-10309|C81066|PASSPORT|PASS-****-833|Jumio|0.46|38.5|PEP_HIT;SANCTION_CLEAR|2022-02-10 00:00:00
KYC-10310|C17989|RESIDENCE_PERMIT|RESI-****-949|Jumio|0.98|48.2|TAMPERED_DOC_SUSPECTED|2024-08-16 00:00:00
KYC-10311|C51104|RESIDENCE_PERMIT|RESI-****-518|Veriff|0.71|75.5|CLEAR|2023-08-27 00:00:00
KYC-10312|C17492|PASSPORT|PASS-****-890|IDnow|0.52|70.5|PEP_HIT;SANCTION_CLEAR|2022-03-01 00:00:00
KYC-10313|C16572|DRIVERS_LICENSE|DRIV-****-162|Trulioo|0.67|69.3|CLEAR|2022-05-02 00:00:00
KYC-10314|C86569|DRIVERS_LICENSE|DRIV-****-797|Veriff|0.5|79.1|EXPIRED_DOC|2024-12-01 00:00:00
KYC-10315|C72493|RESIDENCE_PERMIT|RESI-****-240|Veriff|0.52|86.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-03-15 00:00:00
KYC-10316|C75909|RESIDENCE_PERMIT|RESI-****-469|IDnow|0.95|95.5|PEP_HIT;SANCTION_CLEAR|2023-07-26 00:00:00
KYC-10317|C79615|DRIVERS_LICENSE|DRIV-****-672|Veriff|0.85|31.7|PEP_HIT;SANCTION_CLEAR|2022-11-22 00:00:00
KYC-10318|C30635|RESIDENCE_PERMIT|RESI-****-396|Jumio|0.39|33.2|CLEAR|2022-09-16 00:00:00
KYC-10319|C17455|RESIDENCE_PERMIT|RESI-****-464|IDnow|0.79|54.8|EXPIRED_DOC|2023-11-21 00:00:00
KYC-10320|C76562|NATIONAL_ID|NATI-****-516|Jumio|0.53|95.0|CLEAR|2022-05-20 00:00:00
KYC-10321|C20500|PASSPORT|PASS-****-243|Onfido|0.85|58.0|EXPIRED_DOC|2023-09-13 00:00:00
KYC-10322|C34356|DRIVERS_LICENSE|DRIV-****-342|Veriff|0.36|82.1|CLEAR|2022-09-19 00:00:00
KYC-10323|C18981|NATIONAL_ID|NATI-****-574|Jumio|0.5|80.4|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-06-08 00:00:00
KYC-10324|C87992|RESIDENCE_PERMIT|RESI-****-447|Onfido|0.61|96.5|ADDRESS_MISMATCH_WARN|2022-06-07 00:00:00
KYC-10325|C18907|DRIVERS_LICENSE|DRIV-****-226|Jumio|0.99|74.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-01-03 00:00:00
KYC-10326|C98501|PASSPORT|PASS-****-762|Jumio|0.99|64.6|EXPIRED_DOC|2023-06-12 00:00:00
KYC-10327|C40828|NATIONAL_ID|NATI-****-962|Jumio|0.76|54.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-03-13 00:00:00
KYC-10328|C62923|RESIDENCE_PERMIT|RESI-****-448|Trulioo|0.58|95.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-10-13 00:00:00
KYC-10329|C25713|NATIONAL_ID|NATI-****-776|Jumio|0.55|30.3|CLEAR|2024-01-04 00:00:00
KYC-10330|C84668|RESIDENCE_PERMIT|RESI-****-230|Trulioo|0.79|50.3|CLEAR|2023-01-03 00:00:00
KYC-10331|C42271|PASSPORT|PASS-****-904|Jumio|0.68|42.2|CLEAR|2021-12-01 00:00:00
KYC-10332|C85880|NATIONAL_ID|NATI-****-168|Trulioo|0.88|77.8|CLEAR|2024-10-11 00:00:00
KYC-10333|C87924|NATIONAL_ID|NATI-****-451|IDnow|0.42|44.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-08-04 00:00:00
KYC-10334|C15209|NATIONAL_ID|NATI-****-514|Veriff|0.82|42.1|TAMPERED_DOC_SUSPECTED|2023-07-31 00:00:00
KYC-10335|C91183|PASSPORT|PASS-****-561|Onfido|0.77|90.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-01-11 00:00:00
KYC-10336|C20745|RESIDENCE_PERMIT|RESI-****-440|IDnow|0.64|79.6|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-11-17 00:00:00
KYC-10337|C64948|PASSPORT|PASS-****-459|Onfido|0.98|81.2|CLEAR|2024-01-29 00:00:00
KYC-10338|C96163|NATIONAL_ID|NATI-****-721|IDnow|0.66|80.5|CLEAR|2024-11-29 00:00:00
KYC-10339|C86503|DRIVERS_LICENSE|DRIV-****-382|Onfido|0.74|83.5|EXPIRED_DOC|2023-09-23 00:00:00
KYC-10340|C84085|PASSPORT|PASS-****-194|IDnow|0.38|47.0|TAMPERED_DOC_SUSPECTED|2023-11-22 00:00:00
KYC-10341|C78522|DRIVERS_LICENSE|DRIV-****-395|Veriff|0.38|90.4|CLEAR|2023-12-28 00:00:00
KYC-10342|C51467|DRIVERS_LICENSE|DRIV-****-729|Onfido|0.62|47.2|ADDRESS_MISMATCH_WARN|2021-12-04 00:00:00
KYC-10343|C44179|NATIONAL_ID|NATI-****-655|Jumio|0.54|61.4|ADDRESS_MISMATCH_WARN|2023-09-16 00:00:00
KYC-10344|C36772|DRIVERS_LICENSE|DRIV-****-333|Veriff|0.9|75.3|CLEAR|2022-07-12 00:00:00
KYC-10345|C97782|NATIONAL_ID|NATI-****-954|Veriff|0.67|40.7|PEP_HIT;SANCTION_CLEAR|2023-02-04 00:00:00
KYC-10346|C51180|PASSPORT|PASS-****-370|Jumio|0.45|43.6|CLEAR|2024-03-20 00:00:00
KYC-10347|C41285|DRIVERS_LICENSE|DRIV-****-479|Onfido|0.81|35.9|CLEAR|2023-09-01 00:00:00
KYC-10348|C44814|PASSPORT|PASS-****-188|Trulioo|0.63|65.1|CLEAR|2022-06-14 00:00:00
KYC-10349|C61876|DRIVERS_LICENSE|DRIV-****-421|Onfido|0.85|86.9|CLEAR|2022-12-15 00:00:00
KYC-10350|C27154|PASSPORT|PASS-****-875|IDnow|0.73|86.6|CLEAR|2024-01-24 00:00:00
KYC-10351|C94607|PASSPORT|PASS-****-992|Jumio|0.55|31.4|ADDRESS_MISMATCH_WARN|2021-12-04 00:00:00
KYC-10352|C49321|RESIDENCE_PERMIT|RESI-****-808|Onfido|0.51|46.1|PEP_HIT;SANCTION_CLEAR|2023-03-10 00:00:00
KYC-10353|C69929|PASSPORT|PASS-****-754|Trulioo|0.78|80.2|ADDRESS_MISMATCH_WARN|2022-06-02 00:00:00
KYC-10354|C51441|NATIONAL_ID|NATI-****-331|IDnow|0.5|33.9|CLEAR|2021-11-20 00:00:00
KYC-10355|C19508|DRIVERS_LICENSE|DRIV-****-239|IDnow|0.78|83.3|CLEAR|2022-07-17 00:00:00
KYC-10356|C11220|DRIVERS_LICENSE|DRIV-****-200|Jumio|0.6|83.6|ADDRESS_MISMATCH_WARN|2024-02-23 00:00:00
KYC-10357|C70068|NATIONAL_ID|NATI-****-862|Veriff|0.49|53.4|ADDRESS_MISMATCH_WARN|2024-05-11 00:00:00
KYC-10358|C91416|NATIONAL_ID|NATI-****-348|Trulioo|0.81|41.2|TAMPERED_DOC_SUSPECTED|2023-07-13 00:00:00
KYC-10359|C83792|NATIONAL_ID|NATI-****-850|Veriff|0.84|58.0|ADDRESS_MISMATCH_WARN|2023-07-21 00:00:00
KYC-10360|C23104|NATIONAL_ID|NATI-****-376|Jumio|0.93|88.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-03-11 00:00:00
KYC-10361|C19602|PASSPORT|PASS-****-369|Veriff|0.84|38.7|PEP_HIT;SANCTION_CLEAR|2023-12-10 00:00:00
KYC-10362|C80468|NATIONAL_ID|NATI-****-961|IDnow|0.53|95.8|CLEAR|2023-06-14 00:00:00
KYC-10363|C37938|NATIONAL_ID|NATI-****-733|Jumio|0.73|83.5|PEP_HIT;SANCTION_CLEAR|2021-09-29 00:00:00
KYC-10364|C76307|DRIVERS_LICENSE|DRIV-****-180|IDnow|0.97|78.9|CLEAR|2023-11-19 00:00:00
KYC-10365|C27361|PASSPORT|PASS-****-549|Onfido|0.75|90.4|CLEAR|2023-09-06 00:00:00
KYC-10366|C55745|NATIONAL_ID|NATI-****-825|Trulioo|0.91|61.1|PEP_HIT;SANCTION_CLEAR|2023-05-01 00:00:00
KYC-10367|C19016|RESIDENCE_PERMIT|RESI-****-217|Veriff|0.8|38.1|ADDRESS_MISMATCH_WARN|2023-03-24 00:00:00
KYC-10368|C42018|PASSPORT|PASS-****-188|Veriff|0.78|40.0|ADDRESS_MISMATCH_WARN|2023-11-08 00:00:00
KYC-10369|C58434|DRIVERS_LICENSE|DRIV-****-148|Veriff|0.65|79.5|TAMPERED_DOC_SUSPECTED|2022-12-16 00:00:00
KYC-10370|C47353|DRIVERS_LICENSE|DRIV-****-156|Veriff|0.45|74.7|CLEAR|2022-08-25 00:00:00
KYC-10371|C30676|PASSPORT|PASS-****-169|Onfido|0.39|94.8|PEP_HIT;SANCTION_CLEAR|2022-10-07 00:00:00
KYC-10372|C67433|PASSPORT|PASS-****-467|Veriff|0.44|55.5|PEP_HIT;SANCTION_CLEAR|2022-03-17 00:00:00
KYC-10373|C81200|PASSPORT|PASS-****-962|Trulioo|0.48|91.1|CLEAR|2023-11-27 00:00:00
KYC-10374|C49651|RESIDENCE_PERMIT|RESI-****-388|Veriff|0.4|86.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-01-24 00:00:00
KYC-10375|C90173|NATIONAL_ID|NATI-****-949|IDnow|0.41|32.7|EXPIRED_DOC|2023-12-02 00:00:00
KYC-10376|C95717|NATIONAL_ID|NATI-****-456|Trulioo|0.88|57.9|CLEAR|2024-08-23 00:00:00
KYC-10377|C79329|PASSPORT|PASS-****-874|IDnow|0.87|43.1|CLEAR|2024-09-09 00:00:00
KYC-10378|C11025|DRIVERS_LICENSE|DRIV-****-318|Onfido|0.37|58.4|CLEAR|2024-04-27 00:00:00
KYC-10379|C97538|NATIONAL_ID|NATI-****-647|Veriff|0.79|57.2|ADDRESS_MISMATCH_WARN|2023-08-13 00:00:00
KYC-10380|C82692|RESIDENCE_PERMIT|RESI-****-270|Veriff|0.86|70.1|ADDRESS_MISMATCH_WARN|2023-04-05 00:00:00
KYC-10381|C49240|RESIDENCE_PERMIT|RESI-****-275|Jumio|0.62|45.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-06-22 00:00:00
KYC-10382|C96951|DRIVERS_LICENSE|DRIV-****-763|Trulioo|0.45|79.4|ADDRESS_MISMATCH_WARN|2023-09-12 00:00:00
KYC-10383|C23577|RESIDENCE_PERMIT|RESI-****-716|Trulioo|0.78|51.9|CLEAR|2024-10-20 00:00:00
KYC-10384|C27601|DRIVERS_LICENSE|DRIV-****-659|Jumio|0.53|61.5|PEP_HIT;SANCTION_CLEAR|2023-02-21 00:00:00
KYC-10385|C44664|DRIVERS_LICENSE|DRIV-****-908|IDnow|0.72|33.6|EXPIRED_DOC|2024-12-17 00:00:00
KYC-10386|C25129|DRIVERS_LICENSE|DRIV-****-676|Jumio|0.93|30.1|TAMPERED_DOC_SUSPECTED|2022-08-28 00:00:00
KYC-10387|C24029|RESIDENCE_PERMIT|RESI-****-762|IDnow|0.57|48.7|PEP_HIT;SANCTION_CLEAR|2022-11-02 00:00:00
KYC-10388|C30374|RESIDENCE_PERMIT|RESI-****-934|Jumio|0.73|50.4|CLEAR|2024-02-24 00:00:00
KYC-10389|C45697|RESIDENCE_PERMIT|RESI-****-567|Onfido|0.36|55.8|TAMPERED_DOC_SUSPECTED|2023-10-07 00:00:00
